YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3,Population,Latitude,Longitude,Centroid
2017,2017,OK,Oklahoma,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,40.2,40.2,,,37.6,42.7,Overall,Overall,,,,,,40,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2017,2017,OK,Oklahoma,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.6,9.6,,,8.8,10.6,Overall,Overall,,,,,,40,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2016,2016,OK,Oklahoma,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,12.0,12,,,11.1,12.9,Overall,Overall,,,,,,40,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2017,2017,OK,Oklahoma,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,4.1,4.1,,,3.6,4.7,Overall,Overall,,,,,,40,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2015,2015,OK,Oklahoma,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.5,9.5,,,8.5,10.6,Overall,Overall,,,,,,40,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2015,2015,OK,Oklahoma,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.8,10.8,,,9.9,11.6,Overall,Overall,,,,,,40,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2013,2013,OK,Oklahoma,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.0,9,,,8.2,9.8,Overall,Overall,,,,,,40,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2015,2015,OK,Oklahoma,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.6,2.6,,,2.2,3.1,Overall,Overall,,,,,,40,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2016,2016,OK,Oklahoma,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.1,3.1,,,2.6,3.7,Overall,Overall,,,,,,40,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2016,2016,OK,Oklahoma,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.0,10,,,9,11.1,Overall,Overall,,,,,,40,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2014,2014,OK,Oklahoma,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,12.0,12,,,11.2,12.8,Overall,Overall,,,,,,40,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,9.6,11,Overall,Overall,,,,,,40,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2015,2015,OK,Oklahoma,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.7,32.7,,,30.9,34.5,Overall,Overall,,,,,,40,CVD,CVD5_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2017,2017,OK,Oklahoma,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,12.8,12.8,,,11.9,13.7,Overall,Overall,,,,,,40,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2013,2013,OK,Oklahoma,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,7.8,7.8,,,7.2,8.5,Overall,Overall,,,,,,40,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2015,2015,OK,Oklahoma,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,42.6,42.6,,,37,48.3,Overall,Overall,,,,,,40,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2014,2014,OK,Oklahoma,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,8.0,8,,,7.4,8.7,Overall,Overall,,,,,,40,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2013,2013,OK,Oklahoma,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,39.5,39.5,,,35.5,43.6,Overall,Overall,,,,,,40,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2017,2017,OK,Oklahoma,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.8,11.8,,,10.9,12.7,Overall,Overall,,,,,,40,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2016,2016,OK,Oklahoma,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,8.3,8.3,,,7.5,9.1,Overall,Overall,,,,,,40,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2017,2017,OK,Oklahoma,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,39.3,39.3,,,34.7,44,Overall,Overall,,,,,,40,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2017,2017,OK,Oklahoma,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,8.0,8,,,7.3,8.8,Overall,Overall,,,,,,40,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2015,2015,OK,Oklahoma,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,8.2,8.2,,,7.3,9.1,Overall,Overall,,,,,,40,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2014,2014,OK,Oklahoma,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.8,9.8,,,8.9,10.6,Overall,Overall,,,,,,40,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2013,2013,OK,Oklahoma,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.0,9,,,8.2,9.8,Overall,Overall,,,,,,40,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2014,2014,OK,Oklahoma,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.5,2.5,,,2.1,2.8,Overall,Overall,,,,,,40,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2017,2017,OK,Oklahoma,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.8,3.8,,,3.3,4.3,Overall,Overall,,,,,,40,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2015,2015,OK,Oklahoma,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.4,2.4,,,2,2.9,Overall,Overall,,,,,,40,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2013,2013,OK,Oklahoma,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.3,3.3,,,2.9,3.8,Overall,Overall,,,,,,40,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2013,2013,OK,Oklahoma,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,7.4,7.4,,,6.8,8.1,Overall,Overall,,,,,,40,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2016,2016,OK,Oklahoma,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,10.0,10,,,9,11,Overall,Overall,,,,,,40,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2014,2014,OK,Oklahoma,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.0,11,,,10.3,11.7,Overall,Overall,,,,,,40,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2016,2016,OK,Oklahoma,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.1,11.1,,,10.2,11.9,Overall,Overall,,,,,,40,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2017,2017,OK,Oklahoma,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,8.6,8.6,,,7.8,9.4,Overall,Overall,,,,,,40,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2015,2015,OK,Oklahoma,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,8.7,8.7,,,7.8,9.6,Overall,Overall,,,,,,40,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2014,2014,OK,Oklahoma,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.7,9.7,,,8.9,10.6,Overall,Overall,,,,,,40,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2013,2013,OK,Oklahoma,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.2,3.2,,,2.7,3.7,Overall,Overall,,,,,,40,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,3450654,35.597940,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}"
2017,2017,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.9,8.9,,,8.2,9.5,Overall,Overall,,,,,,34,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2013,2013,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.9,8.9,,,8.3,9.6,Overall,Overall,,,,,,34,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2015,2015,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,,Number,782,782,,,,,Overall,Overall,,,,,,34,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2013,2013,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.5,7.5,,,7,8.1,Overall,Overall,,,,,,34,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2017,2017,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.3,7.3,,,6.8,7.8,Overall,Overall,,,,,,34,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2014,2014,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.5,7.5,,,6.9,8,Overall,Overall,,,,,,34,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2015,2015,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.7,8.7,,,8.1,9.3,Overall,Overall,,,,,,34,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2014,2014,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.9,8.9,,,8.3,9.5,Overall,Overall,,,,,,34,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2015,2015,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.3,7.3,,,6.8,7.8,Overall,Overall,,,,,,34,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2016,2016,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.4,7.4,,,6.9,7.9,Overall,Overall,,,,,,34,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2014,2014,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,,Number,794,794,,,,,Overall,Overall,,,,,,34,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2016,2016,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,9.0,9,,,8.3,9.6,Overall,Overall,,,,,,34,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2013,2013,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,,Number,795,795,,,,,Overall,Overall,,,,,,34,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2017,2017,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,,Number,797,797,,,,,Overall,Overall,,,,,,34,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2016,2016,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,,Number,801,801,,,,,Overall,Overall,,,,,,34,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2015,2019,NJ,New Jersey,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,16124,16124,,,,,Overall,Overall,,,,,,34,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2014,2018,NJ,New Jersey,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,148.3,148.3,,,147.3,149.3,Overall,Overall,,,,,,34,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2013,2017,NJ,New Jersey,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,16363,16363,,,,,Overall,Overall,,,,,,34,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2015,2019,NJ,New Jersey,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,181.6,181.6,,,180.4,182.9,Overall,Overall,,,,,,34,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2014,2018,NJ,New Jersey,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,183.7,183.7,,,182.4,185,Overall,Overall,,,,,,34,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2013,2017,NJ,New Jersey,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,184.5,184.5,,,183.2,185.8,Overall,Overall,,,,,,34,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2015,2019,NJ,New Jersey,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,144.4,144.4,,,143.4,145.4,Overall,Overall,,,,,,34,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2014,2018,NJ,New Jersey,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,16302,16302,,,,,Overall,Overall,,,,,,34,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2013,2017,NJ,New Jersey,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,151.3,151.3,,,150.3,152.4,Overall,Overall,,,,,,34,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2015,2015,NJ,New Jersey,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,31.7,31.7,,,29.3,34.2,Overall,Overall,,,,,,34,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2016,2016,NJ,New Jersey,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,28.9,28.9,,,23.5,34.9,Overall,Overall,,,,,,34,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2017,2017,NJ,New Jersey,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.8,2.8,,,2.3,3.2,Overall,Overall,,,,,,34,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2016,2016,NJ,New Jersey,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.4,2.4,,,1.9,3,Overall,Overall,,,,,,34,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2013,2013,NJ,New Jersey,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,32.4,32.4,,,30.1,34.8,Overall,Overall,,,,,,34,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2014,2014,NJ,New Jersey,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,30.8,30.8,,,26.1,36,Overall,Overall,,,,,,34,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2016,2016,NJ,New Jersey,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,6.2,6.2,,,5.4,7.2,Overall,Overall,,,,,,34,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2014,2014,NJ,New Jersey,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.7,8.7,,,8.1,9.3,Overall,Overall,,,,,,34,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2015,2015,NJ,New Jersey,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.0,2,,,1.7,2.4,Overall,Overall,,,,,,34,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2017,2017,NJ,New Jersey,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,34.8,34.8,,,32.2,37.6,Overall,Overall,,,,,,34,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2015,2015,NJ,New Jersey,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,4.6,4.6,,,4.1,5.2,Overall,Overall,,,,,,34,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2013,2013,NJ,New Jersey,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.4,2.4,,,2,2.8,Overall,Overall,,,,,,34,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2016,2016,NJ,New Jersey,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.1,8.1,,,7.4,8.9,Overall,Overall,,,,,,34,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2014,2014,NJ,New Jersey,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.3,8.3,,,7.6,9,Overall,Overall,,,,,,34,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
2017,2017,NJ,New Jersey,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,5.7,5.7,,,5,6.4,Overall,Overall,,,,,,34,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,8414350,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}"
