Year,LocationAbbr,LocationDesc,Topic,Question,DataValue,Latitude,Longitude,Centroid,Category
2016,FL,Florida,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",very high
2017,FL,Florida,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",low
2016,FL,Florida,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",middle
2013,ME,Maine,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",low
2014,ME,Maine,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",very low
2017,ME,Maine,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",very high
2015,ME,Maine,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",middle
2016,ME,Maine,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.9,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",very low
2016,ME,Maine,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",low
2013,ME,Maine,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.9,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",very low
2015,ME,Maine,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",very low
2017,ME,Maine,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",high
2014,ME,Maine,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",low
2013,NH,New Hampshire,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",middle
2017,NH,New Hampshire,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2015,NH,New Hampshire,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",middle
2016,NH,New Hampshire,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2014,NH,New Hampshire,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",very low
2015,NH,New Hampshire,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2013,NH,New Hampshire,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2016,NH,New Hampshire,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2014,NH,New Hampshire,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.8,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",very low
2017,NH,New Hampshire,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",middle
2015,VA,Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2017,VA,Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",middle
2013,VA,Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2014,VA,Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2016,VA,Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2014,VA,Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2015,VA,Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",very low
2016,VA,Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2013,VA,Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2017,VA,Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2016,MA,Massachusetts,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",low
2014,MA,Massachusetts,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",high
2015,MA,Massachusetts,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",very low
2017,MA,Massachusetts,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",middle
2013,MA,Massachusetts,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",very low
2016,MA,Massachusetts,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",very low
2014,MA,Massachusetts,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",high
2013,MA,Massachusetts,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",very low
2017,MA,Massachusetts,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",high
2015,MA,Massachusetts,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",low
2015,DC,District of Columbia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",high
2016,DC,District of Columbia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2014,DC,District of Columbia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",very low
2013,DC,District of Columbia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",middle
2017,DC,District of Columbia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2014,DC,District of Columbia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2016,DC,District of Columbia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",middle
2017,DC,District of Columbia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2015,DC,District of Columbia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",middle
2013,DC,District of Columbia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2014,UT,Utah,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",middle
2016,UT,Utah,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",middle
2014,UT,Utah,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",middle
2016,UT,Utah,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",middle
2017,UT,Utah,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",high
2013,UT,Utah,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very high
2015,UT,Utah,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",middle
2015,UT,Utah,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",middle
2017,UT,Utah,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",high
2013,UT,Utah,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",high
2013,HI,Hawaii,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",high
2015,HI,Hawaii,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",high
2017,HI,Hawaii,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",high
2014,HI,Hawaii,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.0,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",very high
2016,HI,Hawaii,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",very high
2017,HI,Hawaii,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",high
2013,HI,Hawaii,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",high
2015,HI,Hawaii,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",high
2014,HI,Hawaii,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.2,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",very high
2016,HI,Hawaii,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",very high
2015,CA,California,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",low
2017,CA,California,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",very high
2013,CA,California,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2016,CA,California,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2014,CA,California,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",low
2015,CA,California,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",low
2016,CA,California,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2017,CA,California,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",very high
2013,CA,California,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2014,CA,California,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",low
2015,SD,South Dakota,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
2016,SD,South Dakota,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",low
2013,SD,South Dakota,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",low
2014,SD,South Dakota,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
2017,SD,South Dakota,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",middle
2014,SD,South Dakota,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
2016,SD,South Dakota,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",low
2017,SD,South Dakota,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",middle
2015,SD,South Dakota,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
2013,SD,South Dakota,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",low
