Year,LocationAbbr,LocationDesc,Topic,Question,DataValue,Latitude,Longitude,Centroid,Category
2014,NH,New Hampshire,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.1,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2016,NH,New Hampshire,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.0,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2016,VA,Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",middle
2014,VA,Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.1,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2017,VA,Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",middle
2016,VA,Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.4,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",high
2015,VA,Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",middle
2013,VA,Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",middle
2014,VA,Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.7,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",middle
2015,VA,Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.3,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",high
2017,VA,Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.5,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",high
2013,VA,Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",middle
2013,MA,Massachusetts,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.5,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",low
2015,MA,Massachusetts,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.9,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",low
2017,MA,Massachusetts,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.5,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",middle
2016,MA,Massachusetts,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",low
2014,MA,Massachusetts,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.7,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",middle
2015,MA,Massachusetts,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.0,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",very low
2017,MA,Massachusetts,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",low
2014,MA,Massachusetts,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.9,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",low
2013,MA,Massachusetts,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.8,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",very low
2016,MA,Massachusetts,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",very low
2017,DC,District of Columbia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.1,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",very low
2013,DC,District of Columbia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2015,DC,District of Columbia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2017,DC,District of Columbia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.5,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",very low
2016,DC,District of Columbia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2014,DC,District of Columbia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2014,DC,District of Columbia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.1,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2016,DC,District of Columbia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.7,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",very low
2013,DC,District of Columbia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.8,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",very low
2015,DC,District of Columbia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.5,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2016,UT,Utah,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.2,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2016,UT,Utah,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.7,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2017,UT,Utah,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.1,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2015,UT,Utah,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.0,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2013,UT,Utah,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.8,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2017,UT,Utah,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.5,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2015,UT,Utah,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.6,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2014,UT,Utah,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.7,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2013,UT,Utah,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.1,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2014,UT,Utah,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.1,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2016,HI,Hawaii,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.5,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",high
2014,HI,Hawaii,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",middle
2015,HI,Hawaii,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.8,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",very low
2017,HI,Hawaii,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",middle
2013,HI,Hawaii,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.6,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",very low
2016,HI,Hawaii,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.5,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",middle
2017,HI,Hawaii,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.9,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",high
2014,HI,Hawaii,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.9,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",low
2015,HI,Hawaii,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.5,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",low
2013,HI,Hawaii,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",low
2013,CA,California,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.2,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",high
2015,CA,California,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.0,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2017,CA,California,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.5,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",high
2016,CA,California,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.2,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",high
2017,CA,California,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2014,CA,California,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2014,CA,California,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.3,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",high
2015,CA,California,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.7,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2013,CA,California,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2016,CA,California,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.7,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2016,SD,South Dakota,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,6.9,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
2013,SD,South Dakota,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.1,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",low
2013,SD,South Dakota,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
2015,SD,South Dakota,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",low
2017,SD,South Dakota,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.1,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",high
2017,SD,South Dakota,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.0,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",middle
2014,SD,South Dakota,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.1,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",low
2016,SD,South Dakota,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.9,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
2015,SD,South Dakota,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",middle
2014,SD,South Dakota,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
